0.01,0.1,0.04,0.02,0.01
0.011,0.12099999999999998,0.04839999999999999,0.024199999999999996,0.012099999999999998
0.012,0.14400000000000002,0.0576,0.0288,0.0144
0.013000000000000001,0.16900000000000004,0.06760000000000002,0.03380000000000001,0.016900000000000005
0.014,0.196,0.07840000000000001,0.039200000000000006,0.019600000000000003
0.015,0.225,0.09,0.045,0.0225
0.016,0.256,0.10239999999999999,0.051199999999999996,0.025599999999999998
0.017,0.28900000000000003,0.11560000000000001,0.057800000000000004,0.028900000000000002
0.018000000000000002,0.32400000000000007,0.12960000000000002,0.06480000000000001,0.032400000000000005
0.019000000000000003,0.3610000000000001,0.14440000000000003,0.07220000000000001,0.03610000000000001
0.02,0.4,0.16,0.08,0.04
0.020999999999999998,0.44099999999999995,0.17639999999999997,0.08819999999999999,0.04409999999999999
0.022,0.48399999999999993,0.19359999999999997,0.09679999999999998,0.04839999999999999
0.023,0.5289999999999999,0.21159999999999998,0.10579999999999999,0.052899999999999996
0.024,0.5760000000000001,0.2304,0.1152,0.0576
0.025,0.6250000000000001,0.25000000000000006,0.12500000000000003,0.06250000000000001
0.026000000000000002,0.6760000000000002,0.2704000000000001,0.13520000000000004,0.06760000000000002
0.027000000000000003,0.7290000000000002,0.2916000000000001,0.14580000000000004,0.07290000000000002
0.028000000000000004,0.7840000000000001,0.3136000000000001,0.15680000000000005,0.07840000000000003
0.028999999999999998,0.8409999999999999,0.3363999999999999,0.16819999999999996,0.08409999999999998
0.03,0.9,0.36,0.18,0.09
0.031,0.961,0.38439999999999996,0.19219999999999998,0.09609999999999999
0.032,1.024,0.40959999999999996,0.20479999999999998,0.10239999999999999
0.033,1.0890000000000002,0.43560000000000004,0.21780000000000002,0.10890000000000001
0.034,1.1560000000000001,0.46240000000000003,0.23120000000000002,0.11560000000000001
0.035,1.225,0.49000000000000005,0.24500000000000002,0.12250000000000001
0.036000000000000004,1.2960000000000003,0.5184000000000001,0.25920000000000004,0.12960000000000002
0.037,1.3689999999999998,0.5475999999999999,0.27379999999999993,0.13689999999999997
0.038,1.444,0.5776,0.2888,0.1444
0.039,1.521,0.6084,0.3042,0.1521
0.04,1.6,0.64,0.32,0.16
0.041,1.6810000000000003,0.6724000000000001,0.33620000000000005,0.16810000000000003
0.042,1.7640000000000002,0.7056000000000001,0.35280000000000006,0.17640000000000003
0.043000000000000003,1.8490000000000004,0.7396000000000001,0.3698000000000001,0.18490000000000004
0.044000000000000004,1.9360000000000004,0.7744000000000002,0.3872000000000001,0.19360000000000005
0.045000000000000005,2.0250000000000004,0.8100000000000002,0.4050000000000001,0.20250000000000004
0.046000000000000006,2.1160000000000005,0.8464000000000003,0.42320000000000013,0.21160000000000007
0.047,2.209,0.8836,0.4418,0.2209
0.048,2.3040000000000003,0.9216,0.4608,0.2304
0.049,2.4010000000000002,0.9604000000000001,0.48020000000000007,0.24010000000000004
0.05,2.5000000000000004,1.0000000000000002,0.5000000000000001,0.25000000000000006
0.051000000000000004,2.6010000000000004,1.0404000000000002,0.5202000000000001,0.26010000000000005
0.052000000000000005,2.7040000000000006,1.0816000000000003,0.5408000000000002,0.2704000000000001
0.053000000000000005,2.8090000000000006,1.1236000000000004,0.5618000000000002,0.2809000000000001
0.054,2.916,1.1663999999999999,0.5831999999999999,0.29159999999999997
0.055,3.025,1.21,0.605,0.3025
0.056,3.136,1.2544000000000002,0.6272000000000001,0.31360000000000005
0.057,3.249,1.2996,0.6498,0.3249
0.058,3.3640000000000003,1.3456000000000001,0.6728000000000001,0.33640000000000003
0.059000000000000004,3.4810000000000008,1.3924000000000003,0.6962000000000002,0.3481000000000001
0.060000000000000005,3.600000000000001,1.4400000000000004,0.7200000000000002,0.3600000000000001
0.061000000000000006,3.721000000000001,1.4884000000000004,0.7442000000000002,0.3721000000000001
0.062000000000000006,3.8440000000000007,1.5376000000000003,0.7688000000000001,0.3844000000000001
0.063,3.9690000000000003,1.5876000000000001,0.7938000000000001,0.39690000000000003
0.064,4.096,1.6383999999999999,0.8191999999999999,0.40959999999999996
0.065,4.2250000000000005,1.6900000000000002,0.8450000000000001,0.42250000000000004
0.066,4.356000000000001,1.7424000000000002,0.8712000000000001,0.43560000000000004
0.067,4.489000000000001,1.7956000000000003,0.8978000000000002,0.4489000000000001
0.068,4.6240000000000006,1.8496000000000001,0.9248000000000001,0.46240000000000003
0.069,4.761,1.9044,0.9522,0.4761
0.06999999999999999,4.899999999999999,1.9599999999999995,0.9799999999999998,0.4899999999999999
0.071,5.0409999999999995,2.0164,1.0082,0.5041
0.072,5.183999999999999,2.0736,1.0368,0.5184
0.073,5.329,2.1315999999999997,1.0657999999999999,0.5328999999999999
0.074,5.475999999999999,2.1903999999999995,1.0951999999999997,0.5475999999999999
0.075,5.625,2.25,1.125,0.5625
0.076,5.776,2.3104,1.1552,0.5776
0.077,5.929,2.3716,1.1858,0.5929
0.078,6.084,2.4336,1.2168,0.6084
0.079,6.241,2.4964,1.2482,0.6241
0.08,6.4,2.56,1.28,0.64
0.081,6.561,2.6244,1.3122,0.6561
0.082,6.724000000000001,2.6896000000000004,1.3448000000000002,0.6724000000000001
0.08299999999999999,6.8889999999999985,2.7555999999999994,1.3777999999999997,0.6888999999999998
0.08399999999999999,7.055999999999999,2.8223999999999996,1.4111999999999998,0.7055999999999999
0.08499999999999999,7.224999999999999,2.8899999999999997,1.4449999999999998,0.7224999999999999
0.086,7.395999999999999,2.9583999999999997,1.4791999999999998,0.7395999999999999
0.087,7.568999999999999,3.0275999999999996,1.5137999999999998,0.7568999999999999
0.088,7.743999999999999,3.0975999999999995,1.5487999999999997,0.7743999999999999
0.089,7.920999999999999,3.1683999999999997,1.5841999999999998,0.7920999999999999
0.09,8.1,3.2399999999999998,1.6199999999999999,0.8099999999999999
0.091,8.281,3.3124000000000002,1.6562000000000001,0.8281000000000001
0.092,8.463999999999999,3.3855999999999997,1.6927999999999999,0.8463999999999999
0.093,8.649000000000001,3.4596,1.7298,0.8649
0.094,8.836,3.5344,1.7672,0.8836
0.095,9.025,3.61,1.805,0.9025
0.096,9.216000000000001,3.6864,1.8432,0.9216
0.097,9.409,3.7636000000000003,1.8818000000000001,0.9409000000000001
0.09799999999999999,9.603999999999997,3.8415999999999992,1.9207999999999996,0.9603999999999998
