0.010000000000000002,0.9998918506858167,100.02452327970636,-0.0003276169969505784
0.015000000000000001,0.9997576612858566,66.7031553612361,-0.0007381506082080417
0.020000000000000004,0.9995716294065117,50.04811832186663,-0.0013145901222967843
0.025,0.9992974524245478,40.00463635104177,-0.00203760468617337
0.030000000000000002,0.9990515400992231,33.403608496082896,-0.0029717884268773637
0.035,0.9986396846894406,28.652701549846594,-0.0040592567601990025
0.04000000000000001,0.9983504017160073,25.090316133332742,-0.005313242265731214
0.04500000000000001,0.9979423005539804,22.219988859308984,-0.00652707494394664
0.05,0.9971720019175999,20.109553967473936,-0.008371608633558823
0.05500000000000001,0.9968886841680059,18.169713346150214,-0.00964939960972447
0.06,0.9965006370053109,16.787604545553585,-0.012071007371702101
0.065,0.9950150620448069,15.490270404645598,-0.01417059982660167
0.07,0.9946707469548951,14.26621025659201,-0.015413044776466666
0.075,0.9949031745237823,13.3666603957524,-0.017973822075164195
0.08000000000000002,0.9942206037892934,12.639204850967952,-0.021533089660984273
0.08500000000000002,0.9924928352977931,11.963549798038262,-0.025193936276168352
0.09000000000000001,0.9904561094235629,11.271835919257704,-0.027929140016591553
0.09500000000000001,0.9892225225438006,10.571133880226798,-0.029148244752228488
0.1,0.9891441232096899,9.973637651968136,-0.030469262815937422
0.10500000000000001,0.9895523645392665,9.502725691097325,-0.033161903087677275
0.11,0.9898282730512169,9.115064969551643,-0.03708103285376271
0.115,0.9896667435809101,8.779028641731987,-0.04188980647465587
0.12000000000000001,0.9889555783624292,8.476782785330379,-0.04732970916730711
0.125,0.9876853177093518,8.197725542663822,-0.05320568569605126
0.13,0.9859031227829416,7.934924513428479,-0.05937022822131172
0.135,0.9836897087389805,7.683382921581158,-0.0656553281252136
0.14,0.9811481533923709,7.4390259205437355,-0.07191329083013338
0.14500000000000002,0.9783995807591126,7.198125140478758,-0.07793846056951975
0.15000000000000002,0.9755835070305267,6.9568532655603965,-0.08345344311096914
0.155,0.97286134645394,6.711153540090884,-0.08806595674231282
0.16000000000000003,0.9704187697325413,6.457672507916263,-0.09125097775280033
0.16500000000000004,0.968450373403656,6.197925758240286,-0.09255376142232855
0.17000000000000004,0.9670938000766031,5.944914617951426,-0.09227970942706648
0.17500000000000004,0.966340037741348,5.7168742419774095,-0.09174201196863518
0.18000000000000005,0.966052964123954,5.520248211253066,-0.09204702264354653
0.18500000000000003,0.9660742004377654,5.350699939705638,-0.0934973444690498
0.19000000000000003,0.9662791040536499,5.201856191250338,-0.0960091474662266
0.19500000000000003,0.9665810443802278,5.068718574995017,-0.09940634296535429
0.20000000000000004,0.9669218836683431,4.947741649246148,-0.10353016169481108
0.20500000000000004,0.9672629828827626,4.8364566914313745,-0.10825354272764717
0.21000000000000002,0.967578859035924,4.733080999315782,-0.11348305038768364
0.21500000000000002,0.9678529720424772,4.636381914784929,-0.1191305654841645
0.22000000000000003,0.9680749339798769,4.545342103209783,-0.12514765520640236
0.22500000000000003,0.9682386356737408,4.459230508181935,-0.13147904867499283
0.23000000000000004,0.9683409658165236,4.377456655802473,-0.13809187516843105
0.23500000000000004,0.9683809202728964,4.299554887715895,-0.14494534018481758
0.24000000000000002,0.9683589727860122,4.225132010411483,-0.15201731665090493
0.24500000000000002,0.9682766248559207,4.153866660926322,-0.15928362836578086
0.25000000000000006,0.9681360802670235,4.085486864594047,-0.16672491520884994
0.25500000000000006,0.9679400080599004,4.019763609505262,-0.17432277557565476
0.26000000000000006,0.967691369022738,3.9564919428994036,-0.18206487822763368
0.265,0.9673932884386645,3.8954973773808628,-0.18993791042969305
0.27,0.9670489628217728,3.8366328702913126,-0.19792741507198497
0.275,0.96666159186143,3.7797555068233084,-0.20602621091730236
0.28,0.9662343292176504,3.7247465487817335,-0.21422415136223827
0.28500000000000003,0.9657702474359532,3.6714964459828536,-0.2225131400883397
0.29000000000000004,0.9652723135171846,3.6199046738516607,-0.23088664190301658
0.29500000000000004,0.9647433725290679,3.569888021287276,-0.23933549686961186
0.3,0.9641861372709244,3.5213562982119795,-0.24785706909721628
