-60.,0.03331483023263848
-59.99,0.033320377464777624
-59.98,0.033325926543529776
-59.97,0.03333147746981664
-59.96,0.03333703024456056
-59.95,0.03334258486868447
-59.94,0.03334814134311193
-59.93,0.03335369966876711
-59.92,0.0333592598465748
-59.91,0.03336482187746039
-59.9,0.033370385762349915
-59.89,0.03337595150217
-59.88,0.033381519097847895
-59.87,0.03338708855031149
-59.86,0.033392659860489254
-59.85,0.0333982330293103
-59.84,0.033403808057704355
-59.83,0.03340938494660177
-59.82,0.0334149636969335
-59.81,0.03342054430963115
-59.8,0.033426126785626925
-59.79,0.03343171112585365
-59.78,0.03343729733124477
-59.77,0.033442885402734386
-59.76,0.03344847534125718
-59.75,0.033454067147748484
-59.74,0.03345966082314424
-59.73,0.03346525636838104
-59.72,0.03347085378439605
-59.71,0.03347645307212713
-59.7,0.0334820542325127
-59.69,0.03348765726649187
-59.68,0.033493262175004326
-59.67,0.03349886895899041
-59.66,0.033504477619391085
-59.65,0.03351008815714794
-59.64,0.03351570057320321
-59.63,0.03352131486849973
-59.62,0.033526931043980995
-59.61,0.03353254910059112
-59.6,0.03353816903927485
-59.59,0.03354379086097756
-59.58,0.033549414566645265
-59.57,0.03355504015722461
-59.56,0.03356066763366287
-59.55,0.033566296996907975
-59.54,0.03357192824790846
-59.53,0.0335775613876135
-59.52,0.033583196416972945
-59.51,0.033588833336937234
-59.5,0.033594472148457455
-59.49,0.033600112852485355
-59.48,0.033605755449973296
-59.47,0.03361139994187429
-59.46,0.033617046329141975
-59.45,0.03362269461273065
-59.44,0.033628344793595256
-59.43,0.033633996872691335
-59.42,0.03363965085097512
-59.41,0.033645306729403454
-59.4,0.03365096450893383
-59.39,0.033656624190524384
-59.38,0.033662285775133916
-59.37,0.03366794926372184
-59.36,0.03367361465724822
-59.35,0.03367928195667378
-59.34,0.033684951162959886
-59.33,0.033690622277068545
-59.32,0.0336962952999624
-59.31,0.033701970232604773
-59.3,0.03370764707595959
-59.29,0.03371332583099148
-59.28,0.03371900649866566
-59.27,0.03372468907994805
-59.26,0.033730373575805196
-59.25,0.03373605998720428
-59.24,0.03374174831511317
-59.23,0.03374743856050035
-59.22,0.03375313072433499
-59.21,0.03375882480758688
-59.2,0.03376452081122649
-59.19,0.03377021873622494
-59.18,0.033775918583553985
-59.17,0.033781620354186054
-59.16,0.03378732404909423
-59.15,0.03379302966925224
-59.14,0.03379873721563448
-59.13,0.033804446689216
-59.12,0.0338101580909725
-59.11,0.03381587142188036
-59.1,0.03382158668291659
-59.09,0.033827303875058876
-59.08,0.033833022999285575
-59.07,0.033838744056575665
-59.06,0.03384446704790884
-59.05,0.03385019197426541
-59.04,0.03385591883662638
-59.03,0.03386164763597338
-59.02,0.03386737837328874
-59.01,0.033873111049555434
-59.,0.033878845665757114
-58.99,0.03388458222287808
-58.98,0.033890320721903316
-58.97,0.03389606116381845
-58.96,0.0339018035496098
-58.95,0.033907547880264344
-58.94,0.033913294156769726
-58.93,0.03391904238011424
-58.92,0.033924792551286886
-58.91,0.033930544671277305
-58.9,0.033936298741075815
-58.89,0.03394205476167342
-58.88,0.033947812734061764
-58.87,0.0339535726592332
-58.86,0.03395933453818071
-58.85,0.033965098371898
-58.84,0.033970864161379406
-58.83,0.033976631907619965
-58.82,0.03398240161161538
-58.81,0.03398817327436201
-58.8,0.03399394689685693
-58.79,0.03399972248009786
-58.78,0.0340055000250832
-58.77,0.03401127953281205
-58.76,0.034017061004284165
-58.75,0.03402284444049997
-58.74,0.03402862984246061
-58.73,0.03403441721116788
-58.72,0.03404020654762425
-58.71,0.03404599785283288
-58.7,0.03405179112779763
-58.69,0.03405758637352301
-58.68,0.03406338359101424
-58.67,0.0340691827812772
-58.66,0.03407498394531847
-58.65,0.03408078708414531
-58.64,0.03408659219876567
-58.63,0.03409239929018817
-58.62,0.034098208359422136
-58.61,0.03410401940747756
-58.6,0.03410983243536515
-58.59,0.03411564744409627
-58.58,0.034121464434683
-58.57,0.034127283408138094
-58.56,0.03413310436547499
-58.55,0.03413892730770784
-58.54,0.03414475223585145
-58.53,0.03415057915092136
-58.52,0.034156408053933766
-58.51,0.034162238945905594
