-60.,-30.01666203960727,30.01666203960727
-59.99,-30.011664815534644,30.011664815534644
-59.98,-30.00666759238686,30.00666759238686
-59.97,-30.00167037016439,30.00167037016439
-59.96,-29.996673148867693,29.996673148867693
-59.95,-29.99167592849723,29.99167592849723
-59.94,-29.986678709053457,29.986678709053457
-59.93,-29.98168149053685,29.98168149053685
-59.92,-29.976684272947868,29.976684272947868
-59.91,-29.97168705628697,29.97168705628697
-59.9,-29.96668984055463,29.96668984055463
-59.89,-29.961692625751304,29.961692625751304
-59.88,-29.95669541187746,29.95669541187746
-59.87,-29.95169819893356,29.95169819893356
-59.86,-29.946700986920078,29.946700986920078
-59.85,-29.941703775837475,29.941703775837475
-59.84,-29.936706565686215,29.936706565686215
-59.83,-29.93170935646676,29.93170935646676
-59.82,-29.926712148179593,29.926712148179593
-59.81,-29.92171494082517,29.92171494082517
-59.8,-29.91671773440395,29.91671773440395
-59.79,-29.91172052891642,29.91172052891642
-59.78,-29.906723324363035,29.906723324363035
-59.77,-29.901726120744268,29.901726120744268
-59.76,-29.896728918060585,29.896728918060585
-59.75,-29.891731716312457,29.891731716312457
-59.74,-29.88673451550035,29.88673451550035
-59.73,-29.881737315624736,29.881737315624736
-59.72,-29.87674011668609,29.87674011668609
-59.71,-29.871742918684877,29.871742918684877
-59.7,-29.866745721621566,29.866745721621566
-59.69,-29.861748525496626,29.861748525496626
-59.68,-29.856751330310537,29.856751330310537
-59.67,-29.851754136063764,29.851754136063764
-59.66,-29.846756942756777,29.846756942756777
-59.65,-29.841759750390057,29.841759750390057
-59.64,-29.836762558964068,29.836762558964068
-59.63,-29.831765368479285,29.831765368479285
-59.62,-29.82676817893618,29.82676817893618
-59.61,-29.82177099033523,29.82177099033523
-59.6,-29.81677380267691,29.81677380267691
-59.59,-29.811776615961687,29.811776615961687
-59.58,-29.806779430190037,29.806779430190037
-59.57,-29.80178224536244,29.80178224536244
-59.56,-29.79678506147937,29.79678506147937
-59.55,-29.791787878541292,29.791787878541292
-59.54,-29.786790696548696,29.786790696548696
-59.53,-29.781793515502052,29.781793515502052
-59.52,-29.776796335401833,29.776796335401833
-59.51,-29.771799156248516,29.771799156248516
-59.5,-29.766801978042587,29.766801978042587
-59.49,-29.761804800784514,29.761804800784514
-59.48,-29.75680762447477,29.75680762447477
-59.47,-29.751810449113847,29.751810449113847
-59.46,-29.746813274702216,29.746813274702216
-59.45,-29.741816101240357,29.741816101240357
-59.44,-29.73681892872874,29.73681892872874
-59.43,-29.731821757167857,29.731821757167857
-59.42,-29.726824586558184,29.726824586558184
-59.41,-29.72182741690019,29.72182741690019
-59.4,-29.71683024819437,29.71683024819437
-59.39,-29.711833080441203,29.711833080441203
-59.38,-29.706835913641157,29.706835913641157
-59.37,-29.70183874779472,29.70183874779472
-59.36,-29.69684158290238,29.69684158290238
-59.35,-29.691844418964614,29.691844418964614
-59.34,-29.6868472559819,29.6868472559819
-59.33,-29.681850093954722,29.681850093954722
-59.32,-29.676852932883566,29.676852932883566
-59.31,-29.671855772768915,29.671855772768915
-59.3,-29.66685861361125,29.66685861361125
-59.29,-29.661861455411053,29.661861455411053
-59.28,-29.656864298168816,29.656864298168816
-59.27,-29.651867141885013,29.651867141885013
-59.26,-29.64686998656013,29.64686998656013
-59.25,-29.64187283219466,29.64187283219466
-59.24,-29.636875678789085,29.636875678789085
-59.23,-29.631878526343886,29.631878526343886
-59.22,-29.626881374859554,29.626881374859554
-59.21,-29.621884224336576,29.621884224336576
-59.2,-29.616887074775434,29.616887074775434
-59.19,-29.611889926176612,29.611889926176612
-59.18,-29.606892778540608,29.606892778540608
-59.17,-29.601895631867905,29.601895631867905
-59.16,-29.596898486158985,29.596898486158985
-59.15,-29.591901341414342,29.591901341414342
-59.14,-29.586904197634468,29.586904197634468
-59.13,-29.581907054819844,29.581907054819844
-59.12,-29.57690991297096,29.57690991297096
-59.11,-29.571912772088314,29.571912772088314
-59.1,-29.56691563217239,29.56691563217239
-59.09,-29.56191849322368,29.56191849322368
-59.08,-29.556921355242665,29.556921355242665
-59.07,-29.551924218229853,29.551924218229853
-59.06,-29.54692708218572,29.54692708218572
-59.05,-29.541929947110766,29.541929947110766
-59.04,-29.536932813005482,29.536932813005482
-59.03,-29.531935679870358,29.531935679870358
-59.02,-29.526938547705893,29.526938547705893
-59.01,-29.521941416512565,29.521941416512565
-59.,-29.516944286290883,29.516944286290883
-58.99,-29.511947157041334,29.511947157041334
-58.98,-29.506950028764408,29.506950028764408
-58.97,-29.50195290146061,29.50195290146061
-58.96,-29.496955775130424,29.496955775130424
-58.95,-29.49195864977435,29.49195864977435
-58.94,-29.48696152539288,29.48696152539288
-58.93,-29.481964401986513,29.481964401986513
-58.92,-29.476967279555744,29.476967279555744
-58.91,-29.47197015810107,29.47197015810107
-58.9,-29.466973037622985,29.466973037622985
-58.89,-29.46197591812199,29.46197591812199
-58.88,-29.456978799598577,29.456978799598577
-58.87,-29.451981682053244,29.451981682053244
-58.86,-29.4469845654865,29.4469845654865
-58.85,-29.44198744989883,29.44198744989883
-58.84,-29.436990335290734,29.436990335290734
-58.83,-29.431993221662715,29.431993221662715
-58.82,-29.42699610901527,29.42699610901527
-58.81,-29.421998997348908,29.421998997348908
-58.8,-29.41700188666411,29.41700188666411
-58.79,-29.412004776961396,29.412004776961396
-58.78,-29.407007668241256,29.407007668241256
-58.77,-29.40201056050419,29.40201056050419
-58.76,-29.397013453750706,29.397013453750706
-58.75,-29.3920163479813,29.3920163479813
-58.74,-29.387019243196477,29.387019243196477
