0.,0,0,0,0
0.001,-0.030440498993274348,0.9946708327280679,1.025353728211311,3.998087607430698
0.002,-0.030437837272015336,0.9942976260304026,1.0257332592479398,3.9940928418110717
0.003,-0.030433401085684198,0.9936948854574267,1.0263465404015384,3.9901000779429814
0.004,-0.03042719045793334,0.9928872440829476,1.0271689386218255,3.98610931726786
0.005,-0.030419205421879432,0.9919025915270723,1.0281725643216344,3.982120560080581
0.006,-0.0304094460201066,0.9907686162028639,1.0293297291302594,3.9781338064849416
0.007,-0.030397912304670677,0.9895106258910262,1.0306151253187756,3.9741490565301656
0.008,-0.030384604337104243,0.9881505541687872,1.0320068193711602,3.9701663102450215
0.009000000000000001,-0.030369522188422787,0.9867067819925512,1.0334864304016458,3.966185567649208
0.01,-0.030352665939131582,0.9851944045971918,1.0350388632554366,3.962206828757891
0.011,-0.030334035679233685,0.9836256822859994,1.0366518577187658,3.9582300935837846
0.012,-0.03031363150823877,0.9820105245571783,1.03831550439241,3.954255362138175
0.013000000000000001,-0.03029145353517294,0.9803569352920734,1.0400217995034704,3.9502826344314843
0.014,-0.030267501878589443,0.9786713924816454,1.0417642651789103,3.946311910473584
0.015,-0.030241776666580393,0.9769591591761426,1.0435376384958919,3.942343190273992
0.016,-0.030214278036789322,0.9752245323951696,1.0453376225717244,3.938376473841982
0.017,-0.030185006136424847,0.9734710399563794,1.047160689735181,3.9344117611866736
0.018000000000000002,-0.030153961122275093,0.9717015952288182,1.0490039267731726,3.9304490523170714
0.019,-0.030121143160723243,0.9699186186089118,1.0508649134547736,3.926488347242111
0.02,-0.030086552427763903,0.968124132976372,1.0527416270753343,3.9225296459706747
0.021,-0.030050189109020495,0.9663198389145335,1.0546323672361595,3.918572948511617
0.022,-0.030012053399763622,0.9645071742187239,1.0565356963361594,3.9146182548737705
0.023,-0.029972145504930332,0.9626873611940397,1.058450392274089,3.9106655650659614
0.024,-0.029930465639144387,0.9608614444394736,1.0603754106644452,3.9067148790970125
0.025,-0.029887014026737543,0.9590303211927679,1.0623098544926315,3.9027661969757514
0.026000000000000002,-0.029841790901771692,0.9571947658328912,1.0642529496125048,3.898819518711012
0.027,-0.02979479650806209,0.9553554497723638,1.0662040248540736,3.894874844311642
0.028,-0.0297460310992015,0.9535129576934994,1.0681624957872797,3.890932173786499
0.029,-0.029695494938585348,0.951667800870249,1.0701278514001793,3.8869915071444616
0.03,-0.029643188299437868,0.949820428154826,1.0720996431123448,3.8830528443944217
0.031,-0.02958911146483922,0.9479712350835348,1.074077475669062,3.879116185545293
0.032,-0.029533264727753625,0.9461205714600939,1.0760609995580372,3.8751815306060067
0.033,-0.029475648391058495,0.9442687477003405,1.0780499046647194,3.8712488795855187
0.034,-0.029416262767574572,0.9424160401643749,1.080043914940188,3.8673182324928033
0.035,-0.029355108180097095,0.9405626956570281,1.0820427839007138,3.863389589336861
0.036000000000000004,-0.029292184961427947,0.9387089352420979,1.084046290813559,3.8594629501267117
0.037,-0.02922749345440888,0.9368549574878429,1.086054237451512,3.8555383148714024
0.038,-0.02916103401195569,0.9350009412390974,1.0880664453208104,3.8516156835800013
0.039,-0.029092806997093566,0.9331470479937418,1.090082753284702,3.847695056261604
0.04,-0.029022812782993283,0.9312934239471815,1.092103015519007,3.8437764329253286
0.041,-0.028951051753008668,0.9294402017571721,1.094127099747325,3.839859813580321
0.042,-0.02887752430071488,0.9275875020722052,1.096154885712692,3.835945198235749
0.043000000000000003,-0.02880223082994802,0.9257354348592717,1.0981862638498527,3.83203258690081
0.044,-0.02872517175484553,0.9238841005608107,1.1002211341283565,3.828121979584724
0.045,-0.028646347499887904,0.9220335911057371,1.1022594050415662,3.8242133762967403
0.046,-0.028565758499941307,0.9201839907954141,1.104300992720733,3.8203067770461314
0.047,-0.02848340520030144,0.9183353770821217,1.1063458201565683,3.8164021818422005
0.048,-0.02839928805673832,0.9164878212548315,1.1083938165135165,3.812499590694272
0.049,-0.028313407535542373,0.9146413890448335,1.1104449165241712,3.808599003611703
0.05,-0.02822576411357143,0.9127961411618597,1.1124990599532016,3.804700420603873
0.051000000000000004,-0.028136358278299047,0.9109521337697855,1.1145561911216972,3.800803841680193
0.052000000000000005,-0.028045190527863754,0.9091094189096592,1.1166162584841888,3.796909266850097
