0.01,1450.,2050.,6249.999999999999,21250.,81249.99999999999,321250.,1.2812499999999998e6,5.12125e6
0.011,1198.3471074380168,1694.214876033058,5165.289256198347,17561.98347107438,67148.76033057852,265495.86776859505,1.0588842975206613e6,4.232438016528926e6
0.012,1006.9444444444443,1423.6111111111113,4340.277777777777,14756.944444444443,56423.61111111111,223090.27777777778,889756.9444444444,3.5564236111111105e6
0.013000000000000001,857.9881656804731,1213.0177514792897,3698.224852071005,12573.964497041417,48076.923076923056,190088.75739644966,758136.094674556,3.0303254437869815e6
0.014,739.7959183673469,1045.9183673469386,3188.7755102040815,10841.836734693876,41454.081632653055,163903.06122448976,653698.9795918367,2.612882653061224e6
0.015,644.4444444444445,911.1111111111112,2777.777777777778,9444.444444444445,36111.11111111111,142777.77777777778,569444.4444444445,2.2761111111111115e6
0.016,566.4062500000001,800.78125,2441.40625,8300.78125,31738.28125,125488.28125,500488.28125000006,2.0004882812500002e6
0.017,501.7301038062283,709.3425605536332,2162.6297577854666,7352.9411764705865,28114.186851211067,111159.16955017298,443339.1003460207,1.7720588235294118e6
0.018000000000000002,447.5308641975308,632.7160493827159,1929.0123456790118,6558.641975308641,25077.160493827152,99151.2345679012,395447.53086419747,1.5806327160493822e6
0.019000000000000003,401.66204986149575,567.8670360110802,1731.3019390581712,5886.426592797782,22506.925207756227,88988.91966759,354916.8975069251,1.4186288088642657e6
0.02,362.5,512.5,1562.4999999999998,5312.5,20312.499999999996,80312.5,320312.49999999994,1.2803125e6
0.020999999999999998,328.79818594104313,464.85260770975066,1417.2335600907031,4818.59410430839,18424.03628117914,72845.80498866214,290532.87981859414,1.1612811791383221e6
0.022,299.5867768595042,423.5537190082645,1291.3223140495868,4390.495867768595,16787.19008264463,66373.96694214876,264721.0743801653,1.0581095041322315e6
0.023,274.10207939508507,387.5236294896031,1181.4744801512288,4017.013232514178,15359.168241965974,60727.788279773165,242202.2684310019,968100.1890359169
0.024,251.7361111111111,355.9027777777778,1085.0694444444443,3689.236111111111,14105.902777777777,55772.569444444445,222439.2361111111,889105.9027777776
0.025,231.99999999999994,327.99999999999994,999.9999999999998,3399.9999999999995,12999.999999999996,51399.999999999985,204999.99999999997,819399.9999999998
0.026000000000000002,214.49704142011828,303.2544378698224,924.5562130177512,3143.4911242603544,12019.230769230764,47522.189349112414,189534.023668639,757581.3609467454
0.027000000000000003,198.90260631001368,281.2071330589849,857.338820301783,2914.951989026062,11145.404663923178,44067.21536351165,175754.45816186554,702503.429355281
0.028000000000000004,184.9489795918367,261.47959183673464,797.1938775510201,2710.459183673469,10363.520408163262,40975.76530612244,163424.74489795914,653220.6632653059
0.028999999999999998,172.4137931034483,243.75743162901315,743.1629013079669,2526.7538644470874,9661.117717003568,38198.573127229494,152348.3947681332,608947.681331748
0.03,161.11111111111111,227.7777777777778,694.4444444444445,2361.1111111111113,9027.777777777777,35694.444444444445,142361.11111111112,569027.7777777779
0.031,150.88449531737777,213.31945889698235,650.3642039542143,2211.238293444329,8454.734651404788,33428.72008324662,133324.66181061394,532908.4287200833
0.032,141.60156250000003,200.1953125,610.3515625,2075.1953125,7934.5703125,31372.0703125,125122.07031250001,500122.07031250006
0.033,133.14967860422405,188.2460973370064,573.9210284664829,1951.3314967860422,7460.973370064278,29499.540863177222,117653.810835629,470270.89072543615
0.034,125.43252595155708,177.3356401384083,540.6574394463667,1838.2352941176466,7028.546712802767,27789.792387543246,110834.77508650518,443014.70588235295
0.035,118.3673469387755,167.34693877551018,510.20408163265296,1734.6938775510203,6632.653061224489,26224.48979591836,104591.83673469386,418061.2244897958
0.036000000000000004,111.8827160493827,158.17901234567898,482.25308641975295,1639.6604938271603,6269.290123456788,24787.8086419753,98861.88271604937,395158.17901234556
0.037,105.91672753834918,149.74433893352816,456.53761869978086,1552.227903579255,5934.989043097152,23466.03360116874,93590.21183345509,374086.9247626005
0.038,100.41551246537398,141.9667590027701,432.8254847645429,1471.606648199446,5626.7313019390585,22247.229916897508,88729.2243767313,354657.2022160665
0.039,95.3320184089415,134.77975016436554,410.913872452334,1397.1071663379355,5341.880341880341,21120.97304404997,84237.34385272847,336702.8270874425
0.04,90.625,128.125,390.62499999999994,1328.125,5078.124999999999,20078.125,80078.12499999999,320078.125
0.041,86.25817965496728,121.95121951219511,371.80249851278995,1264.128494943486,4833.43248066627,19110.648423557403,76219.51219512195,304654.9672813801
0.042,82.19954648526077,116.21315192743764,354.30839002267567,1204.6485260770974,4606.009070294784,18211.451247165533,72633.21995464852,290320.2947845805
0.043000000000000003,78.42076798269333,110.87074094104919,338.0205516495402,1149.2698756084367,4394.267171444023,17374.25635478637,69294.21308815575,276974.04002163326
0.044000000000000004,74.89669421487602,105.8884297520661,322.83057851239664,1097.6239669421486,4196.797520661156,16593.491735537187,66180.2685950413,264527.3760330578
0.045000000000000005,71.60493827160494,101.23456790123456,308.6419753086419,1049.3827160493827,4012.345679012345,15864.197530864194,63271.604938271594,252901.2345679012
0.046000000000000006,68.52551984877125,96.88090737240073,295.3686200378071,1004.2533081285441,3839.792060491492,15181.947069943284,60550.567107750445,242025.04725897915
0.047,65.64056133997283,92.8021729289271,282.93345405160704,961.9737437754641,3678.1349026708913,14542.779538252604,58001.35808057944,231835.67224988682
0.048,62.93402777777777,88.97569444444446,271.2673611111111,922.3090277777777,3526.4756944444443,13943.142361111111,55609.809027777774,222276.4756944444
0.049,60.391503540191586,85.38109121199498,260.3082049146189,885.0478967097042,3384.006663890045,13379.84173261141,53363.18200749687,213296.5431070387
